<ID|readonly|noverify>;<English>
explosiveType/jhl_2;JHL-2
explosiveType/fp10_np10;Fp.10 and Np.10
explosiveType/lyddit;Lyddite
explosiveType/shimose;Shimose
explosiveType/torpex;Torpex
explosiveType/trialen_105;Trialen 105
explosiveType/trialen_106;Trialen 106
explosiveType/trianilite;Trianilite
explosiveType/hbx;HBX
explosiveType/hta;HTA
explosiveType/hta_petn;HTA/PETN
explosiveType/rdx_petn;RDX/PETN
explosiveType/napalm;Napalm-B
explosiveType/napalm_gel;Napalm
explosiveType/sks;CKC
explosiveType/fp_02;FP 02
explosiveType/octogel;Octogel
explosiveType/aerea_64057;Aerea 64057
explosiveType/pentolite;Pentolite
explosiveType/detonite;Detonite
explosiveType/comp_b;Composition B
explosiveType/comp_b_mod;Comp.B, mod.
explosiveType/amatol_tnt;Amatol and TNT
explosiveType/amatol;Amatol
explosiveType/exp_d_tetryl;Exp.D and tetryl
explosiveType/exp_d;Exp. D
explosiveType/fp60_40;Fp.60/40
explosiveType/fp02;Fp.02
explosiveType/fp02_tetraxhlornaphtalin;Fp.02 and naphthalene tetrachloride
explosiveType/tnt;TNT
explosiveType/tetryl;Tetryl
explosiveType/tritonal;Tritonal
explosiveType/pbxn_110;PBXN-110
explosiveType/pbxn_109;PBXN-109
explosiveType/pbxn_102;PBXN-102
explosiveType/pbxn_5;PBXN-5
explosiveType/pbxn_4;PBXN-4
explosiveType/pbxn_3;PBXN-3
explosiveType/liEx_S13df;Liquid explosives
explosiveType/ph_salz;EDNA
explosiveType/hexal;Hexal
explosiveType/a_ix_2;A-IX-2
explosiveType/a_ix_1;A-IX-1
explosiveType/h10;H.10
explosiveType/h5;H.5
explosiveType/comp_h6;Comp. H6
explosiveType/comp_a4w;Comp. A-4W
explosiveType/s_r_379;Comp. S.R. 379
explosiveType/np_10;Np.10
explosiveType/np_15;Np.15
explosiveType/petn;PETN
explosiveType/ocfol;OKFOL
explosiveType/clx_663;CLX663
explosiveType/octol;Octol
explosiveType/hmx;HMX
explosiveType/lx14;LX-14
explosiveType/fp02_np10;Fp.02 and Np.10
explosiveType/comp_a;Comp. A
explosiveType/nitrolit;Nitrolite
explosiveType/tg_40;TG-40
explosiveType/tg_20;TG-20
explosiveType/hlp_n;HLP-N
explosiveType/minol;Minol
explosiveType/okfol_20;OKFOL-20
explosiveType/melinite;Melinite
explosiveType/mn_f_dn;Melinite 80/20
explosiveType/afx_757;AFX-757
weapons/su_fab5000;5000 kg bomb FAB-5000
20mm_oerlikon_he_t;HET
20mm_oerlikon_he_i;HEI
20mm_oerlikon_ap;APT
20mm_oerlikon_he;HE
30_170mm_apds_t;30х170 APDS-T
30_170mm_aphe_i;30x170 APHE-I
30_170mm_he_i;30x170 HE-I
30_170mm_he_i_t;30x170 HE-I-T
57mm_shell_mk10t;Shell Mk. 10
57mm_shot_mk5t;Shot Mk. 5
57mm_shot_mk5t_hv;Shot Mk. 5 HV
57mm_shot_mk8t;Shot Mk. 8
57mm_shot_mk9t;Shot Mk. 9
57mm_shot_mk1bt;Shot Mk. 1BT
76mm_shell_he;Shell HE
76mm_shot_mk2_ap;Shot Mk. 2
77mm_shell_mk1_he;Shell Mk. 1
77mm_shot_mk4_apc;Shot Mk. 4
77mm_shot_mk6_ap;Shot Mk. 6
77mm_shot_mk8_apcbc;Shot Mk. 8
77mm_shot_sv_mk1_apds;Shot SV Mk. 1
83mm_shell_mk1;Shell Mk. 1
83mm_shot_mk1;Shot Mk. 1
83mm_shot_mk3;Shot Mk. 3
83mm_slpprj;slpprj
83mm_slsgr_m53;slsgr m/53
83mm_rokgr_m53;rökgr m/53
83mm_pvlng_m54;slpprj m/54
105mm_slspgr_m61;slspgr m/61
weapons/75mm_kan_strv_74_user_cannon;<color=@userlogColoredText>75 mm</color> 7,5 cm kanon stridsvagn 74 <color=#ff6f00>CNN</color>
weapons/84mm_kan_strv81_user_cannon;<color=@userlogColoredText>84 mm</color> 8,4 cm kanon stridsvagn 81 <color=#ff6f00>CNN</color>
weapons/105mm_kan_strv_101_user_cannon;<color=@userlogColoredText>105 mm</color> 10,5 cm kanon stridsvagn 101 <color=#ff6f00>CNN</color>
weapons/105mm_kan_strv_104_user_cannon;<color=@userlogColoredText>105 mm</color> 10,5 cm kanon stridsvagn 104 <color=#ff6f00>CNN</color>
weapons/105mm_kan_strv_105_user_cannon;<color=@userlogColoredText>105 mm</color> 10,5 cm kanon stridsvagn 105 <color=#ff6f00>CNN</color>
105mm_slpprj_m90c;slpprj m/90c
weapons/120mm_ctg_l50_user_cannon;<color=@userlogColoredText>120 mm</color> RUAG Defence 120 mm Compact Tank Gun <color=#ff6f00>CNN</color>
120mm_slsgr_m95;slsgr m/95
94mm_shell_mk1;Shell Mk. 1
94mm_shot_mk1;Shot Mk. 1
105mm_l28a1;Shot L28A1
105mm_l52a1;L52A1
105mm_l35;Shell L35
120mm_l1tk;Shell L1TK
120mm_l37a7;Shell L31A7
120mm_l1g;Shot L1G
120mm_l15a5;Shot L15A5
120mm_l15a3;Shot L15A3
120mm_l23;Shot L23
120mm_l23a1;Shot L23A1
weapons/20mm_Oerlikon_user_cannon;20 mm Oerlikon Mk. II cannon
weapons/76mm_QQF_3in_20cwt_user_cannon;76 mm OQF 3in 20cwt cannon
weapons/76mm_45_3in_20cwt_qf_mk1_4_naval_user_cannon;76 mm/45 QF 3in 20cwt cannon
weapons/75mm_QQF_MkV_user_cannon;75 mm OQF Mk. V cannon
weapons/75mm_QQF_MkV_NA75_user_cannon;75 mm OQF Mk. V cannon
weapons/57mm_6pdr_QQF_Mk_3_L43_user_cannon;57 mm 6pdr OQF Mk. III cannon
weapons/57mm_6pdr_QQF_Mk_5_L50_user_cannon;57 mm 6pdr OQF Mk. V cannon
weapons/30mm_HSS_831L_user_cannon;30 mm HSS 831L cannon
weapons/30mm_HSS_831A_user_cannon;30 mm HSS 831A cannon
weapons/30mm_HSS_831L_Turm_user_cannon;30 mm HSS 831L cannon
weapons/77mm_QQF_Mk_II_L50_user_cannon;77 mm OQF Mk. II cannon
weapons/84mm_QQF_20pdr_Mk_I_user_cannon;84 mm 20pdr OQF Mk. I cannon
weapons/84mm_QQF_20pdr_Mk_I_fume_extractor_user_cannon;84 mm 20pdr OQF Mk.I cannon
weapons/94mm_QQF_32pdr_user_cannon;94 mm 32pdr OQF cannon
weapons/94mm_qf_28pdr_user_cannon;94 mm 28pdr OQF cannon
weapons/94mm_QF_Mk1_user_cannon;94 mm OQF Mk. II cannon
weapons/120mm_OBL_Tk_L11_user_cannon;120 mm Ordnance BL Tk. L11 cannon
weapons/120mm_QQF_Tk_L1A1_user_cannon;120 mm Ordnance QF Tk. L1A2 cannon
weapons/105mm_L7_user_cannon;105 mm Royal Ordnance L7A1 cannon
weapons/cannonHo301;40 mm Ho-301 cannon
weapons/122mm_D25_44T_user_cannon;<color=@userlogColoredText>122 mm</color> 52-PT-471 | D-25T obr. 1943 g. <color=#ff6f00>CNN</color>
weapons/250kg_TT_rocket_launcher;TT-250 tank torpedo
weapons/250kg_TT_rocket_launcher/short;TT-250
weapons/105mm_K18_user_cannon;105 mm K.18 cannon
105mm_pzrg_rot;Pzgr.rot
105mm_gr19;Gr.19
47mm_sprgr_36t;Gr.36(t)
47mm_pzgr_36t;Pzgr.36(t)
47mm_pzgr_40;Pzgr.40
weapons/47mm_PaK_t_Sf_user_cannon;47 mm Pak.(t)(Sf.) cannon
weapons/7_62mm_L8A1_user_machinegun;7.62 mm L8A1 machine gun
weapons/gunL8a1;7.62 mm L8A1 machine gun
weapons/gunL8a1/short;L8A1
weapons/7_62mm_L8A2_user_machinegun;7.62 mm L8A2 machine gun
weapons/12_7mm_L21A1_user_machinegun;12.7 mm L21A1 machine gun
weapons/uk_250lbs/short;250 lb
weapons/uk_250lbs_43/short;250 lb
weapons/uk_250lbs_late/short;250 lb
weapons/us_500lb_anm64a1_rod/short;AN/M64A1
weapons/us_1000lb_anm65a1_rod/short;AN/M65A1
weapons/uk_500lbs/short;500 lb
weapons/uk_500lbs_43/short;500 lb
weapons/uk_1000lbs_gp/short;1000 lb
weapons/uk_1000lbs_gp_mk1/short;1000 lb
weapons/uk_1000lbs_mc_mk1/short;1000 lb
weapons/uk_mk2_cookie/short;4000 lb
weapons/su_fab50/short;FAB-50
weapons/su_ao_25m_1/short;AO-25M-1
weapons/uk_12000lb_hc_mkI_n52_bomb;12000 lb H.C Mk. I bomb
weapons/uk_12000lb_hc_mkI_n52_bomb/short;12000 lb
weapons/uk_12000lb_hc_mkI_n33_bomb;12000 lb H.C Mk. I bomb
weapons/uk_12000lb_hc_mkI_n33_bomb/short;12000 lb
weapons/uk_8000lb_hc_mkI_n52_bomb;8000 lb H.C. Mk. II bomb
weapons/uk_8000lb_hc_mkI_n52_bomb/short;8000 lb
weapons/uk_8000lb_hc_mkI_n33_bomb;4000 lb H.C. Mk. II bomb
weapons/uk_8000lb_hc_mkI_n33_bomb/short;4000 lb
weapons/uk_4000lb_mc_mk1_mk2_bomb;4000 lb H.C. Mk. II bomb
weapons/uk_4000lb_mc_mk1_mk2_bomb/short;4000 lb
weapons/uk_4000lb_hc_mk4_bomb;4000 lb H.C. Mk. IV bomb
weapons/uk_4000lb_hc_mk4_bomb/short;4000 lb
weapons/uk_4000lb_hc_mk3_bomb;4000 lb H.C. Mk. III bomb
weapons/uk_4000lb_hc_mk3_bomb/short;4000 lb
weapons/uk_4000lb_hc_mk2_bomb;4000 lb H.C. Mk. II bomb
weapons/uk_4000lb_hc_mk2_bomb/short;4000 lb
weapons/uk_4000lb_hc_mk1_bomb;4000 lb H.C. Mk. I bomb
weapons/uk_4000lb_hc_mk1_bomb/short;4000 lb
weapons/uk_4000lb_gp_mk1_mk2_bomb;4000 lb H.C. Mk. II bomb
weapons/uk_4000lb_gp_mk1_mk2_bomb/short;4000 lb
weapons/su_fab100/short;FAB-100sv
weapons/su_fab100_default;100 kg FAB-100sv (forged) bomb
weapons/su_fab100_default/short;FAB-100sv
weapons/su_fab250/short;FAB-250
weapons/su_ofab250/short;OFAB-250
weapons/cn_gp_250_3/short;Type 250-3
weapons/cn_gp_250_3;Type 250-3 250 kg bomb
weapons/cn_gp_250_3_default/short;250-3
weapons/cn_gp_250_3_default;250 kg 250-3 bomb
weapons/cn_gp_500_3/short;Type 500-3
weapons/cn_gp_500_3;Type 500-3 500 kg bomb
weapons/cn_gp_250_4/short;Type 250-4
weapons/cn_gp_250_4;Type 250-4 500 kg parachute retarded bomb
weapons/cn_gp_500_4/short;Type 500-4
weapons/cn_gp_500_4;Type 500-4 500 kg parachute retarded bomb
weapons/cn_gp_100_2/short;100-2
weapons/cn_gp_100_2;100 kg 100-2 bomb
weapons/cn_gp_250_1/short;250-1
weapons/cn_gp_250_1;250 kg 250-1 bomb
weapons/cn_gp_250_2/short;250-2
weapons/cn_gp_250_2;250 kg 250-2 bomb
weapons/cn_250_2_250m44/short;250-2
weapons/cn_250_2_250m44;250 kg 250-2 bomb
weapons/cn_gp_500_2/short;500-2
weapons/cn_gp_500_2;500 kg 500-2 bomb
weapons/cn_gp_1500_2/short;1500-2
weapons/cn_gp_1500_2;1500 kg 1500-2 bomb
weapons/cn_gp_3000_2/short;3000-2
weapons/cn_gp_3000_2;3000 kg 3000-2 bomb
weapons/cn_gp_250_1_incendiary;250-1 incendiary bomb
weapons/cn_gp_250_1_incendiary/short;250-1
weapons/cn_gp_250_2_incendiary;250-2 incendiary bomb
weapons/cn_gp_250_2_incendiary/short;250-2
weapons/su_fab500/short;FAB-500sv
weapons/su_fab1000/short;FAB-1000
weapons/su_fab_1500m_46/short;FAB-1500
weapons/su_fab_3000m_46/short;FAB-3000
weapons/su_fab5000/short;FAB-5000
weapons/us_100lb_anm30/short;AN/M30A1
weapons/us_100lbs/short;100 lb
weapons/us_250lb_anm57/short;AN/M57
weapons/us_500lb_anm64a1/short;AN/M64A1
weapons/us_500lbs/short;AN/M64A1
weapons/us_1000lb_anm65_cone/short;AN/M65A1 (M129)
weapons/us_1000lb_anm65a1/short;AN/M65A1
weapons/us_1000lbs/short;AN/M65A1
weapons/us_2000lbs/short;AN/M66A1
weapons/jp_mod25mark2/short;250 kg
weapons/jp_mod50mark2/short;500 kg
weapons/jp_mod80mark1/short;800 kg
weapons/jp_type92mod25/short;250 kg
weapons/jp_type92mod50/short;500 kg
weapons/jp_type94mod5/short;50 kg
weapons/jp_type94mod10/short;100 kg
weapons/jp_type97mod6/short;60 kg
weapons/jp_navy_type97mod6_60kg/short;60 kg
weapons/jp_type98mod25/short;250 kg
weapons/jp_type99mod25/short;250 kg
weapons/jp_type99mod80/short;800 kg
weapons/jp_navy_mod25mark2_250kg/short;250 kg
weapons/jp_navy_mod50mark1_500kg/short;500 kg
weapons/jp_navy_mod50mark2_500kg/short;500 kg
weapons/jp_navy_mod80mark1_800kg/short;800 kg
weapons/jp_navy_type98mod25_250kg/short;250 kg
weapons/jp_navy_type99mod25_250kg/short;250 kg
weapons/jp_navy_type99mod80_800kg/short;800 kg
weapons/de_sc50/short;SC50
weapons/de_sc250/short;SC250
weapons/de_sc500/short;SC500
weapons/de_sc250_87/short;SC250
weapons/de_sc500_87/short;SC500
weapons/it_800kg_gp/short;GP 800
weapons/it_250kg_gp/short;GP 250
weapons/it_150kg_ap/short;A.P 160
weapons/it_100kg_m_vert/short;SAP 100M
weapons/fr_matra_t_10_121b/short;T10 121b
weapons/fr_matra_t_10_121a/short;T10 121
weapons/fr_matra_t_10_140b/short;T10 140
weapons/fr_matra_t_10_140a/short;T10 140
weapons/fr_matra_t_10_151b/short;T10 151
weapons/fr_matra_t_10_151a/short;T10 151
weapons/fr_50kg_dt2/short;DT2
weapons/fr_50kg_gammn/short;G.A.M.MN 50
weapons/fr_100kg/short;100 №.1
weapons/fr_200kg/short;200 №.1
weapons/fr_500kg_3_1/short;500 №.2
weapons/it_100kg_m/short;SAP 100M
weapons/it_100kg_t_vert/short;GP 100T
weapons/it_100kg_t/short;GP 100T
weapons/it_50kg_t/short;GP 50T
weapons/it_50kg_t_vert/short;GP 50T
weapons/it_500kg_gp/short;GP 500
weapons/de_sc1800b/short;SC1800
weapons/de_sd10a/short;SD10C
weapons/de_sd_10a/short;SD10C
weapons/107mm_ZIS6_user_cannon;<color=@userlogColoredText>107 mm</color> F-42 | ZiS-6 <color=#ff6f00>CNN</color>
107mm_b420;53-VB-423 (53-B-420)
107mm_of_420;53-VOF-423 (53-OF-420)
weapons/de_f5w_torpedo/short;F5W
weapons/de_rz65_rocket/short;RZ 65
weapons/de_r4m_orkan_rocket/short;R4M
weapons/uk_mk15_torpedo/short;Mark XV
weapons/it_f200_450_torpedo/short;F200/450
weapons/it_f200_450_torpedo_no_fin/short;F200/450
weapons/cannonSAA/short;102 mm 102/35 mod 14
weapons/hydra_short/short;2.75-inch FFAR Mk 4
weapons/su_45_36an_1939_torpedo/short;45-36AN
weapons/su_45_36man_1952_torpedo/short;45-36MAN
weapons/us_mk13_torpedo_weak/short;Mk 13 Mod 3
weapons/us_mk13_torpedo_no_case/short;Mk 13 Mod 3
weapons/us_mk13_torpedo/short;Mk 13 Mod 7
weapons/us_mk13_torpedo_tutorial/short;Mk 13 Mod 7
weapons/uk_mk12_torpedo/short;Mk. XII
weapons/jp_type91mod3_torpedo/short;Type 91 Mod.3
weapons/jp_type91mod2_torpedo/short;Type 91 Mod.2
weapons/ijnaf_60kg/short;No.27
weapons/de_br20/short;Wfr.Gr.21
weapons/su_rs132/short;RS-132
weapons/su_rs82/short;RS-82
weapons/su_rbs132/short;RBS-132
weapons/su_rbs82/short;RBS-82
weapons/jp_navy_rocket_type3_number1_9kg/short;Type 3 No.1 Mod.28 Mk. 1
weapons/jp_navy_rocket_type5_number1_13kg/short;Type 5 No.1 Mod.9
weapons/jp_navy_rocket_type3_number6_66kg/short;Type 3 No.6 Mod.27 Mk. 1
weapons/jp_navy_rocket_type5_number6_84kg/short;Type 5 No.6 Mod.9
weapons/us_5_in_hvar/short;5-inch HVAR
weapons/us_5_in_hvar_c/short;5-inch HVAR
weapons/us_5_in_hvar_c_default/short;5-inch HVAR
weapons/us_5_in_hvar_d/short;5-inch HVAR
weapons/us_5_in_hvar_2/short;5-inch HVAR
weapons/us_5_in_hvar_b/short;5-inch HVAR
weapons/sws_oerlikon_oe82;<color=@userlogColoredText>80 mm</color> Flz.Rak. Oerlikon <color=#ff6f00>RKT</color>
weapons/sws_oerlikon_oe82/short;Flz.Rak. Oerlikon
weapons/sws_200_kg_sprengbombe;200 kg Sprengbombe bomb
weapons/sws_200_kg_sprengbombe/short;200 kg Sprengbombe
weapons/sws_400_kg_sprengbombe;400 kg Sprengbombe bomb
weapons/sws_400_kg_sprengbombe/short;400 kg Sprengbombe
weapons/sws_450_kg_sprengbombe_68_70;450 kg Sprengbombe 68/70 bomb
weapons/sws_450_kg_sprengbombe_68_70/short;450 kg Sprengbombe 68/70
weapons/su_s_5k_rocket/short;S-5K
weapons/su_s_5k_rocket_ub16/short;S-5K
weapons/cn_hf5_rocket/short;Type 57-1
weapons/su_s_5m_rocket/short;S-5M
weapons/su_s_21_rocket/short;S-21
weapons/su_s_24_rocket/short;S-24
weapons/us_11_75_in_tiny_tim/short;11.75-inch AR
weapons/us_5_in_hvar_a/short;5-inch HVAR
weapons/us_5_in_hvar_a_default/short;5-inch HVAR
weapons/us_5_in_hvar_b_default/short;5-inch HVAR
weapons/us_11_75_in_tiny_tim_army/short;11.75-inch AR
weapons/uk_hvar/short;5-inch HVAR
weapons/uk_rocket/short;RP-3
weapons/de_r4m_pb2_rocket/short;Pb2
weapons/uk_rp3/short;RP-3
weapons/uk_rp3_2/short;RP-3
weapons/uk_rp3_3/short;RP-3
weapons/uk_rp3_4a/short;RP-3
weapons/uk_rp3_4b/short;RP-3
weapons/us_m8bazooka/short;4.5-inch M8
weapons/sws_80_mm_sura_fl_us3;Type R80 SURA rockets T-80-US 3
weapons/sws_80_mm_sura_fl_us3/short;T-80-US 3
weapons/sws_80_mm_sura_fl_pi3;Type R80 SURA rockets T-80-UI 3
weapons/sws_80_mm_sura_fl_pi3/short;T-80-UI 3
weapons/sws_80_mm_hs_r80_sura;Type R80 SURA rockets T-80-P 3
weapons/sws_80_mm_hs_r80_sura/short;T-80-P 3
weapons/155mm_G6_L45_user_cannon;155 mm G6 L/45 cannon
155mm_m1;M1
155mm_m1_pf;M1 (PF)
155mm_g6_smoke;G6 Smoke
weapons/155mm_type_99_l52_user_cannon;155 mm JSW L/52 cannon
weapons/155mm_NSJ_L30_user_cannon;155 mm NSJ L/30 cannon
155mm_l15_a2;L15A2
155mm_m107_pf;M107 (PF)
155mm_m401_pf;M401 (PF)
155mm_type75;Type 75
weapons/90mm_Kanone_M41_user_cannon;<color=@userlogColoredText>90 mm</color> PzK M 41 <color=#ff6f00>CNN</color>
weapons/90mm_M41_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M41 <color=#ff6f00>CNN</color>
weapons/180mm_2k4_rocket_launcher;3M7 ATGM
weapons/180mm_2k4_launcher_user_cannon;3M7 ATGM
weapons/180mm_2k4_rocket_launcher/short;3M7
weapons/180mm_3m7/short;3M7
weapons/164mm_s11_rocket_launcher;robot 52A <color=#ff6f00>AGM-WG</color>
weapons/164mm_s11_rocket_launcher/short;rb 52A
weapons/82mm_M8_rocket_launcher/short;M-8
weapons/158mm_NB_Wf_41_rocket_launcher/short;Wgr.41 Spr
weapons/110mm_M8_rocket_launcher/short;4.5-inch M8
weapons/128mm_K40_user_cannon;128 mm K.40 cannon
weapons/57mm_Ch51M_user_cannon;<color=@userlogColoredText>57 mm</color> 52-PS-273M | Č-51M <color=#ff6f00>CNN</color>
weapons/152mm_RP3_rocket_launcher;152 mm RP-3 rocket
weapons/152mm_RP3_rocket_launcher/short;RP-3
weapons/152mm_M81_user_cannon;<color=@userlogColoredText>152 mm</color> Gun-Launcher, 152mm, M81 <color=#ff6f00>CNN-LCH</color>
152mm_m409a1;M409A1
152mm_m657a2;M657A2
152mm_mgm_61b;MGM-51B
weapons/85mm_D70_user_cannon;<color=@userlogColoredText>85 mm</color> 52-PS-372 | 2A15 | D-70 <color=#ff6f00>CNN</color>
85mm_br_372;BR-372
85mm_of_372;OF-372
85mm_3bk7;3BK7
160mm_sam_1c;SAM-1C
weapons/160mm_sam_1c/short;SAM-1C
weapons/105mm_T5E2_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, T5E2 <color=#ff6f00>CNN</color>
weapons/105mm_T140_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, T140E2 <color=#ff6f00>CNN</color>
weapons/105mm_t140e3_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, T140E3 <color=#ff6f00>CNN</color>
weapons/164mm_lfk_ss11_rocket_launcher_user_cannon;Tager ATGM
weapons/164mm_lfk_ss11_rocket_launcher;LFK SS.11 ATGM
weapons/164mm_lfk_ss11_rocket_launcher/short;LFK SS.11
weapons/136mm_mephisto_launcher_user_cannon;HOT ATGM
weapons/136mm_HOT_rocket_launcher;HOT ATGM
weapons/136mm_HOT_rocket_launcher/short;HOT
weapons/136mm_k3s_hot/short;HOT
weapons/136mm_k3s_hot_launcher_user_cannon;HOT-K3S ATGM
weapons/136mm_k3s_hot_rocket_launcher;HOT-K3S ATGM
weapons/136mm_k3s_hot_rocket_launcher/short;HOT-K3S
weapons/120mm_type_64_mat_launcher_user_cannon;64 Shiki Tai Sensha Yūdōdan <color=#ff6f00>ATGM-WG</color>
weapons/120mm_type_64_mat_launcher_user_cannon/short;ATM-1
weapons/120mm_Type_64_MAT_rocket_launcher;64 Shiki Tai Sensha Yūdōdan <color=#ff6f00>ATGM-WG</color>
weapons/120mm_Type_64_MAT_rocket_launcher/short;ATM-1
weapons/163mm_roland_rocket_launcher;Roland 1 SAM
weapons/163mm_roland_rocket_launcher/short;Roland 1
weapons/163mm_roland_3_rocket_launcher;Roland 3 SAM
weapons/163mm_roland_3_rocket_launcher/short;Roland 3
239mm_9m331;9M331
239mm_hq17;HQ17
weapons/239mm_hq17/short;HQ17
163mm_roland_3;Roland 3
163mm_roland_2;Roland 2
163mm_roland_1;Roland 1
weapons/152mm_MIM146;MIM-146A ADATS
weapons/152mm_MIM146/short;MIM-146A
152mm_mim146;MIM-146A
weapons/130mm_rapier_launcher_user_cannon;Tracked Rapier Launcher <color=#ff6f00>LCH</color>
weapons/130mm_rapier_launcher_user_cannon/short;Tracked Rapier Launcher
130mm_rapier_mk1e;Rapier Mk. 1E
130mm_rapier_mk2;Rapier Mk. 2A
weapons/127mm_mim72a/short;MIM-72A
127mm_mim72a;MIM-72A
127mm_mim72c;MIM-72C
127mm_mim72g;MIM-72G
127mm_mim72e;MIM-72E
weapons/127mm_tc_1l_rocket_launcher_user_cannon;TC-1L Tián Jiàn I <color=#ff6f00>SAM-IR</color>
weapons/127mm_tc_1l_rocket_launcher_user_cannon/short;TC-1L
127mm_tc_1l;TC-1L
weapons/127mm_MIM_72_launcher_user_cannon;Guided Missile System, Aerial-Intercept, M54A2 <color=#ff6f00>LCH</color>
weapons/127mm_MIM_72_launcher_user_cannon/short;M54A2
weapons/127mm_MIM_72G_launcher_user_cannon;Guided Missile System, Aerial-Intercept, M54A2 <color=#ff6f00>LCH</color>
weapons/127mm_MIM_72G_launcher_user_cannon/short;M54A2
weapons/170mm_57E6_rocket_launcher;AAM 95Ya6
weapons/170mm_57E6_rocket_launcher/short;95Ya6
170mm_zur_95ya6;95Ya6
weapons/90mm_atam_mistral_rocket_launcher;Mistral SATCP <color=#ff6f00>SAM-IR</color>
weapons/90mm_atam_mistral_rocket_launcher/short;Mistral
weapons/90mm_atam_mistral_user_cannon;Mistral SATCP <color=#ff6f00>SAM-IR</color>
weapons/90mm_atam_mistral_user_cannon/short;Mistral
atam_mistral;Mistral SATCP
weapons/130mm_Rbs_70B_rocket_launcher;Rbs 70
weapons/130mm_Rbs_70B_rocket_launcher/short;Rbs 70
130mm_rb_70b;Rb 70B
weapons/130mm_Rbs_70_rocket_launcher;Rbs 70
weapons/130mm_Rbs_70_rocket_launcher/short;Rbs 70
130mm_rb_70;Rb 70
weapons/130mm_9M114_rocket_launcher;9M114
weapons/130mm_9M114_rocket_launcher/short;9M114
weapons/130mm_9M120_rocket_launcher;9M120
weapons/130mm_9M120_rocket_launcher/short;9M120
weapons/130mm_Starstreak_hvm_rocket_launcher;Starstreak HVM
weapons/130mm_Starstreak_hvm_rocket_launcher/short;Starstreak HVM
weapons/70mm_QN201DD_rocket_launcher;QN201
weapons/70mm_QN201DD_rocket_launcher/short;QN201
70mm_QN201DD;QN201
weapons/151mm_QN502CDD_rocket_launcher;QN502C
weapons/151mm_QN502CDD_rocket_launcher/short;QN502C
151mm_QN502CDD;QN502C
weapons/110mm_Spike_freccia_rocket_launchr_user_cannon;Spike-MR
weapons/110mm_Spike_freccia_rocket_launchr_user_cannon/short;Spike-MR
weapons/110mm_Spike_kf_41_rocket_launchr_user_cannon;Spike-LR2MR ATGM
weapons/110mm_Spike_kf_41_rocket_launchr_user_cannon/short;Spike-LR2
110mm_spike_mr;Spike-MR
110mm_spike_lr2;Spike-LR2
152mm_9m133fm_3;9M133FM-3
152mm_9m133;9M133
152mm_9m123;9M123
152mm_9m123f;9M123F
130mm_starstreak_hvm;Starstreak HVM
136mm_k3s_hot;HOT
150mm_k3s_hot_2;HOT-2
130mm_9m114;9M114
130mm_9m120;9M120
130mm_9m120f_1;9M120F-1
130mm_9m220o;9M220O
152mm_mim14;MIM-146A
180mm_3m7;3M7
120mm_9m37m;9M37M
152mm_zur_9m311;9M311
152mm_zur_9m311_1m;9M311-1M
209mm_9m33m3;9M33M3 <color=#ff6f00>SAM-RG</color>
209mm_9m33m3/short;9M33M3
164mm_robot_52;Rb 52 A
164mm_lfk_ss_11;LFK SS.11
250kg_tt;TT-250
152mm_wgr_41;Wgr.41 Spr
152mm_rp_3;RP-3
114mm_m8;M8
82mm_m_8;M-8
120mm_type64;Type 64
weapons/uk_25lb_ap_mk1;AP Mk. I rocket
weapons/uk_25lb_ap_mk1_1;AP Mk. I rocket
weapons/uk_25lb_ap_mk1_1/short;AP Mk. I
weapons/uk_25lb_ap_mk1_2;AP Mk. I rocket
weapons/uk_25lb_ap_mk1_3;AP Mk. I rocket
weapons/uk_25lb_ap_mk1_4a;AP Mk. I rocket
weapons/uk_25lb_ap_mk1_4b;AP Mk. I rocket
weapons/uk_25lb_ap_mk2;AP Mk. II rocket
weapons/uk_25lb_ap_mk2_late/short;AP Mk. II
weapons/uk_25lb_ap_mk2_late;AP Mk. II rocket
weapons/uk_25lb_ap_mk2_2;AP Mk. II rocket
weapons/uk_25lb_ap_mk2_3;AP Mk. II rocket
weapons/uk_25lb_ap_mk2_4a;AP Mk. II rocket
weapons/uk_25lb_ap_mk2_4b;AP Mk. II rocket
weapons/uk_25lb_ap_mk1/short;AP Mk. I
weapons/uk_25lb_ap_mk1_2/short;AP Mk. I
weapons/uk_25lb_ap_mk1_3/short;AP Mk. I
weapons/uk_25lb_ap_mk1_4a/short;AP Mk. I
weapons/uk_25lb_ap_mk1_4b/short;AP Mk. I
weapons/uk_25lb_ap_mk2/short;AP Mk. II
weapons/uk_25lb_ap_mk2_2/short;AP Mk. II
weapons/uk_25lb_ap_mk2_3/short;AP Mk. II
weapons/uk_25lb_ap_mk2_4a/short;AP Mk. II
weapons/uk_25lb_ap_mk2_4b/short;AP Mk. II
105mm_t13;T13
weapons/uk_25lb_ap_mk1_4a_default;AP Mk. I rocket
weapons/uk_25lb_ap_mk1_4a_default/short;AP Mk. I
