napalm_tank/name/short;Napalm;Napalm;Napalm;Napalm;Napalm;Напалм;Napalm;Napalm;Napalm;Napalm;Napalm;Napalm;Напалм;Napalm;Napalm;Napalm;Напалм;Napalm;Napalm;Napalm;;;;
apds_tank/name;Armour-Piercing, Discarding Sabot;Armor-piercing discarding sabot shell;Obus perforant à sabot détachable;Proiettile perforante sabot;Panzerbrechendes, drallstabilisiertes Hartkerngeschoss mit Treibkäfig (APDS);Proyectil anti-blindaje con casquillo desechable;Бронебойный подкалиберный снаряд с отделяющимся поддоном;Pocisk przeciwpancerny z odrzucanym sabotem;protipancéřová podkaliberní;Zırh delici sabo atan çekirdek;脱\t壳\t穿\t甲\t弹;離脱装弾筒付徹甲弾;Munição perfurante de dupla balística;Armor-piercing discarding sabot shell;Бронебійний підкаліберний снаряд з відокремним піддоном;Pancirna podkalibarska granata;leválóköpenyes páncéltörő lőszer;분리철갑탄;Бранябойны падкаліберны снарад з аддзельным паддонцам;Proiectil antiblindaj cu sabot detașabil;脫殼穿甲彈;脱\t壳\t穿\t甲\t弹;;
apds_tank/name/short;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;БП;ABSD;APDS;APDS;;
apds_early_tank/name;Armour-Piercing, Discarding Sabot;Armor-piercing discarding sabot shell;Obus perforant à sabot détachable;Proiettile perforante con sabot;Panzerbrechendes, drallstabilisiertes Hartkerngeschoss mit Treibkäfig (APDS);Proyectil anti-blindaje con casquillo desechable;Бронебойный подкалиберный снаряд с отделяющимся поддоном;Pocisk przeciwpancerny z odrzucanym sabotem;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;脱\t壳\t穿\t甲\t弹;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;Бронебійний підкаліберний снаряд з піддоном, що відокремлюється;Armor-piercing discarding sabot shell;leválóköpenyes páncéltörő lőszer;분리철갑탄;Armor-piercing discarding sabot shell;Proiectil antiblindaj cu sabot detașabil;脫殼穿甲彈;脱\t壳\t穿\t甲\t弹;;
apds_early_tank/name/short;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;APDS;ABSD;APDS;APDS;;
apds_autocannon/name;Armour-Piercing, Discarding Sabot;Armor-piercing discarding sabot shell;Obus perforant à sabot détachable;Proiettile perforante sabot;Panzerbrechendes, drallstabilisiertes Hartkerngeschoss mit Treibkäfig (APDS);Proyectil anti-blindaje con casquillo desechable;Бронебойный подкалиберный снаряд с отделяющимся поддоном;Pocisk przeciwpancerny z odrzucanym sabotem;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;脱\t壳\t穿\t甲\t弹;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;Бронебійний підкаліберний снаряд з піддоном, що відокремлюється;Armor-piercing discarding sabot shell;leválóköpenyes páncéltörő lőszer;분리철갑탄;Armor-piercing discarding sabot shell;Proiectil antiblindaj cu sabot detașabil;脫殼穿甲彈;脱\t壳\t穿\t甲\t弹;;
apds_autocannon/name/short;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;APDS;ABSD;APDS;APDS;;
apds_l15_tank/name;Armour-Piercing, Discarding Sabot;Armor-piercing discarding sabot shell;Obus perforant à sabot détachable;Proiettile perforante sabot;Panzerbrechendes, drallstabilisiertes Hartkerngeschoss mit Treibkäfig (APDS);Proyectil anti-blindaje con casquillo desechable;Бронебойный подкалиберный снаряд с отделяющимся поддоном;Pocisk przeciwpancerny z odrzucanym sabotem;protipancéřová podkaliberní;Zırh-delici sabot mermisi;脱\t壳\t穿\t甲\t弹\t（\tL15\t）;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;Armor-piercing discarding sabot shell;Бронебійний підкаліберний снаряд з піддоном, що відокремлюється;Armor-piercing discarding sabot shell;leválóköpenyes páncéltörő lőszer;분리철갑탄;Бранябойны падкаліберны снарад з аддзельным паддонцам;Proiectil antiblindaj cu sabot detașabil;脫殼穿甲彈（L15）;脱\t壳\t穿\t甲\t弹\t（\tL15\t）;;
apds_l15_tank/name/short;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;APDS;APDS;APDS;APDS;БПС;APDS;APDS;APDS;БП;ABSD;APDS;APDS;;
apds_fs_full_body_steel_tank/name;Armour-Piercing, Discarding Sabot, Fin-Stabilized (Steel);Armor-Piercing Fin-Stabilized Discarding Sabot (steel) shot;"Obus ""flèche"" (Obus sabot anti-blindage stabilisé, Apds-Fs)";Proiettile Perforante Sabot con Alette Stabilizzanti (acciaio);Panzerbrechendes, flügelstabilisiertes Hartkerngeschoss mit Treibkäfig (Stahl);Proyectil perforador de blindaje estabilizado por aletas con casquillo desechable sabot (acero);Оперённый бронебойный подкалиберный снаряд с отделяющимся поддоном (cтальной);Pocisk podkalibrowy z odrzucanym sabotem (stal), stabilizowany brzechwowo;průbojná s oddělitelným (ocelovým) pouzdrem stabilizovaná křidélky;Zırh Delici Kuyruk ile Sabitleştirilmiş Sabotlu (çelik) mermi;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹\t（\t全\t钢\t制\t弹\t体\t）;Armor-Piercing Fin-Stabilized Discarding Sabot (steel) shot;Armor-Piercing Fin-Stabilized Discarding Sabot (steel) shot;Armor-Piercing Fin-Stabilized Discarding Sabot (steel) shot;Оперена бронебійний подкаліберний снаряд з піддоном, що відокремлюється (сталевий);Armor-Piercing Fin-Stabilized Discarding Sabot (steel) shot;szárnystabilizált leválóköpenyes páncéltörő (acél)lőszer;날개안정분리철갑탄;Апераны бранябойны падкаліберны снарад з аддзельным паддонцам (сталёвы);Proiectil antiblindaj cu sabot detașabil (oțel) stabilizat cu aripioare;尾翼穩定脫殼穿甲彈（全鋼製彈體）;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹\t（\t全\t钢\t制\t弹\t体\t）;;
apds_fs_full_body_steel_tank/name/short;APDS-FS;APFSDS;APFSDS;APFSDS;APDS-FS;APFSDS;ОБПС;APFSDS;APDSFS;APFSDS;APFSDS;APFSDS;APFSDS;APFSDS;ОБПС;APFSDS;APFSDS;APFSDS;АБПС;ABSDSA;APFSDS;APFSDS;;
apds_fs_tungsten_l10_l15_tank/name;Armour-Piercing, Discarding Sabot, Fin-Stabilized (Tungsten);Armor-Piercing Fin-Stabilized Discarding Sabot shot;"Obus ""flèche"" (Obus sabot anti-blindage stabilisé)";Proiettile Perforante Sabot con Alette Stabilizzanti;Panzerbrechendes, flügelstabilisiertes Hartkerngeschoss mit Treibkäfig;Proyectil perforador de blindaje estabilizado por aletas con casquillo desechable sabot;Оперённый бронебойный подкалиберный снаряд с отделяющимся поддоном;Pocisk podkalibrowy z odrzucanym sabotem, stabilizowany brzechwowo;průbojná s oddělitelným pouzdrem stabilizovaná křidélky;Zırh Delici Kuyruk ile Sabitleştirilmiş Sabotlu mermi;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹\t（\t钨\t芯\t短\t杆\t）;Armor-Piercing Fin-Stabilized Discarding Sabot shot;Armor-Piercing Fin-Stabilized Discarding Sabot shot;Armor-Piercing Fin-Stabilized Discarding Sabot shot;Оперена бронебійний подкаліберний снаряд з піддоном, що відокремлюється;Armor-Piercing Fin-Stabilized Discarding Sabot shot;szárnystabilizált leválóköpenyes páncéltörő lőszer;날개안정분리철갑탄;Апераны бранябойны падкаліберны снарад з аддзельным паддонцам;Proiectil antiblindaj cu sabot detașabil stabilizat cu aripioare;尾翼穩定脫殼穿甲彈（鎢芯短杆）;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹\t（\t钨\t芯\t短\t杆\t）;;
apds_fs_tungsten_l10_l15_tank/name/short;APDS-FS;APFSDS;APFSDS;APFSDS;APDS-FS;APFSDS;ОБПС;APFSDS;APDSFS;APFSDS;APFSDS;APFSDS;APFSDS;APFSDS;ОБПС;APFSDS;APFSDS;APFSDS;АБПС;ABSDSA;APFSDS;APFSDS;;
apds_fs_tank/name;Armour-Piercing, Discarding Sabot, Fin-Stabilized;Armor-Piercing Fin-Stabilized Discarding Sabot shot;"Obus ""flèche"" (Obus sabot anti-blindage stabilisé)";Proiettile Perforante Sabot con Alette Stabilizzanti;Panzerbrechendes, flügelstabilisiertes Hartkerngeschoss mit Treibkäfig;Armour Piercing Discarding Sabot Fin Stabilized shot;Оперённый бронебойный подкалиберный снаряд с отделяющимся поддоном;Pocisk podkalibrowy z odrzucanym sabotem, stabilizowany brzechwowo;průbojná s oddělitelným pouzdrem stabilizovaná křidélky;Zırh delici kanat dengeli tank mermisi;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹;装弾筒付翼安定徹甲弾;Tiro Penetrante Estabilizado com Palhetas e Cobertura Descartável Sabot;Armor-Piercing Fin-Stabilized Discarding Sabot shot;Оперений бронебійний подкалиберний снаряд з піддоном, що відокремлюється;Protiv-oklopna odbacujuća Sabot granata sa stabilizujućim krilcima;szárnystabilizált leválóköpenyes páncéltörő lőszer;날개안정분리철갑탄;Апераны бранябойны падкаліберны снарад з аддзельным паддонцам;Proiectil antiblindaj cu sabot detașabil stabilizat cu aripioare;尾翼穩定脫殼穿甲彈;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹;;
apds_fs_tank/name/short;APDS-FS;APFSDS;APFSDS;APFSDS;APDS-FS;APDS-FS;ОБПС;APDSFS;APDSFS;APFSDS;APFSDS;APDS-FS;APFSDS;APFSDS;ОБПС;APDS-FS;APFSDS;APFSDS;АБПС;ABSDSA;APFSDS;APFSDS;;
apds_fs_tungsten_small_core_tank/name;Armour-Piercing, Discarding Sabot, Fin-Stabilized (Short Rod);Armor-Piercing Fin-Stabilized Discarding Sabot shot;"Obus ""flèche"" (Obus sabot anti-blindage stabilisé)";Proiettile Perforante Sabot con Alette Stabilizzanti;Panzerbrechendes, flügelstabilisiertes Hartkerngeschoss mit Treibkäfig;Proyectil perforador de blindaje estabilizado por aletas con casquillo desechable sabot;Оперённый бронебойный подкалиберный снаряд с отделяющимся поддоном;Pocisk podkalibrowy z odrzucanym sabotem, stabilizowany brzechwowo;průbojná s oddělitelným pouzdrem stabilizovaná křidélky;Zırh Delici Kuyruk ile Sabitleştirilmiş Sabotlu mermi;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹\t（\t细\t钨\t芯\t）;Armor-Piercing Fin-Stabilized Discarding Sabot shot;Armor-Piercing Fin-Stabilized Discarding Sabot shot;Armor-Piercing Fin-Stabilized Discarding Sabot shot;Оперена бронебійний подкаліберний снаряд з піддоном, що відокремлюється;Armor-Piercing Fin-Stabilized Discarding Sabot shot;szárnystabilizált leválóköpenyes páncéltörő lőszer;날개안정분리철갑탄;Апераны бранябойны падкаліберны снарад з аддзельным паддонцам;Proiectil antiblindaj cu sabot detașabil stabilizat cu aripioare;尾翼穩定脫殼穿甲彈（细鎢芯）;尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹\t（\t细\t钨\t芯\t）;;
apds_fs_tungsten_small_core_tank/name/short;APDS-FS;APFSDS;APFSDS;APFSDS;APDS-FS;APFSDS;ОБПС;APFSDS;APDSFS;APFSDS;APFSDS;APFSDS;APFSDS;APFSDS;ОБПС;APFSDS;APFSDS;APFSDS;АБПС;ABSDSA;APFSDS;APFSDS;;
ac_shell_tank/name;Anti-Concrete;Anti-concrete shell;Obus anti-béton;Proiettile anti bunker;Betonbrecher-Granate;Proyectil anti-concreto;Бетонобойный снаряд;Pocisk przeciwbetonowy;protibetonová;Beton delici mermi;混\t凝\t土\t破\t坏\t弹;対\tコンクリート\t弾;Munição anti-betão;Anti-concrete shell;Бетонобійний снаряд;Protivbetonska granata;betonromboló gránát;대콘크리트탄;Бетонабойны снарад;Proiectil antibuncăr;混泥土破壞彈;混\t凝\t土\t破\t坏\t弹;;
ac_shell_tank/name/short;AC;AC shell;Obus AC;Proiettile AC;Betonbrecher;Proyectil AC;БС;Pocisk AC;AC;AC kovan;AC;AC;Munição AC;AC shell;БС;AC granata;AC;AC;Бет;Proiectil AB;AC;AC;;
hesh_tank/name;High-Explosive, Squash Head;High-explosive squash head shell;Obus explosif anti-blindage déformable;Proiettile ad alto esplosivo a testa deformabile;Quetschkopfgranate (HESH);Cabeza de choque de alto poder explosivo;Бронебойно-фугасный снаряд;Przeciwpancerny pocisk odkształcalny;výbušná s výtržným účinkem;Ezik başlı yüksek patlayıcı mermi;碎\t甲\t弹;粘着榴弾;Munição explosiva squash head;High-explosive squash head shell;Бронебійно-фугасний снаряд;HEŠ granata;rogyókúpos gránát;점착유탄;Бранябойна-фугасны снарад;Proiectil puternic exploziv cu cap deformabil;黏著榴彈;碎\t甲\t弹;;
hesh_tank/name/short;HESH;HESH;HESH;HESH;HESH;HESH;БФС;HESH;HESH;HESH;HESH;HESH;HESH;HESH;БФС;HESH;HESH;HESH;БФ;PECD;HESH;HESH;;
smoke_tank/name;Smoke;Smoke Shell;Obus fumigène;Proiettile Fumogeno;Rauchgranate;Proyectil de humo;Дымовой снаряд;Pocisk dymny;kouřová;Sis Mermisi;烟\t雾\t弹;発煙弾;Munição de fumo;Smoke Shell;Димовий снаряд;Smoke Shell;füstgránát;연막탄;Дымавы снарад;Proiectil fumigen;煙霧彈;烟\t雾\t弹;;
smoke_tank/name/short;Smk;Smoke;Fumée;Fumo;Rauch;Humo;ДС;Dym;kouř;Sis;烟\t雾;煙幕;Fumaça;Smoke;Дим;Dim;Füst;연막;ДС;Fum;煙霧;烟\t雾\t弹;;
smoke_grenade_tank/name;Smoke;Smoke Grenade;Grenade fumigène;Granata fumogena;Rauchgranate;Granada de humo;Дымовая граната;Granat dymny;kouřová;Sis Bombası;烟\t雾\t弹;発煙弾;Granada de fumo;Smoke Grenade;Димова граната;Dimna granata;füstgránát;연막탄;Дымавая граната;Grenadă fumigenă;煙霧彈;烟\t雾\t弹;;
smoke_grenade_tank/name/short;Smk;Smoke;Fumée;Fumo;Rauch;Humo;ДГ;Dym;kouř;Sis;烟\t雾;煙幕;Fumaça;Smoke;Дим;Dim;Füst;연막탄;ДГ;Fum;煙霧;烟\t雾\t弹;;
he_frag_tank/name;High-Explosive, Fragmentation;High-explosive fragmentation shell;Obus explosif à fragmentation;Proiettile altamente esplosivo a frammentazione;Hochexplosive Splittergranate (HEF);Proyectil alto-explosivo;Осколочно-фугасный снаряд;Pocisk odłamkowo-burzący;výbušná tříštivá;Yüksek patlayıcı parça tesirli mermi;杀\t伤\t榴\t弹;榴弾;Munição explosiva de fragmentação;High-explosive fragmentation shell;Осколково-фугасний снаряд;Visoko eksplozivna fragmentaciona granata;repeszgránát;고폭파편탄;Асколачна-фугасны снарад;Proiectil puternic exploziv cu fragmentare;高爆破片榴彈;杀\t伤\t榴\t弹;;
he_frag_tank/name/short;HEF;HE;HE;HE;HE;HE;ОФС;HE;HE;HE;HE;HE;HE;HE;ОФС;HE;HE;HE;АФ;PE;HE;HE;;
he_frag_vog/name;7P36, VOG-30 Naib;VOG high-explosive fragmentation grenade;Obus hautement explosif VOG à fragmentation;Granata a frammentazione esplodente VOG;Hochexplosive Splittergranate VOG;Granada VOG alto-explosivo de fragmentación;Осколочный гранатомётный выстрел ВОГ;Granat VOG odłamkowo-burzący;VOG high-explosive fragmentation grenade;VOG high-explosive fragmentation grenade;破\t片\t榴\t弹\t（\t俄\t制\t）;VOG high-explosive fragmentation grenade;VOG high-explosive fragmentation grenade;VOG high-explosive fragmentation grenade;Осколковий гранатометний постріл ВОГ;VOG high-explosive fragmentation grenade;VOG repeszgránát;VOG 고폭파편탄;VOG high-explosive fragmentation grenade;VOG grenadă puternic explozivă cu fragmentare;VOG 高爆破片榴彈;VOG\t反\t坦\t克\t榴\t弹;;
he_frag_vog/name/short;VOG-30;VOG;VOG;VOG;VOG;VOG;ВОГ;VOG;VOG;VOG;HEF(VOG);VOG;VOG;VOG;ВОГ;VOG;VOG;VOG;VOG;VOG;HEF(VOG);VOG;;
he_frag_i_tank/name;High-Explosive, Fragmentation, Incendiary;High-explosive fragmentation incendiary shell;Obus hautement explosif (HE) incendiaire à fragmentation;Proiettile incendiario altamente esplosivo a frammentazione;Hochexplosive Splittergranate mit Brandsatz;Proyectil alto-explosivo de fragmentación incendiario;Осколочно-фугасный зажигательный снаряд;Pocisk burząco-odłamkowo-zapalający;High-explosive fragmentation incendiary shell;High-explosive fragmentation incendiary shell;高\t爆\t破\t片\t燃\t烧\t弹;High-explosive fragmentation incendiary shell;High-explosive fragmentation incendiary shell;High-explosive fragmentation incendiary shell;Осколково-фугасний запальний снаряд;High-explosive fragmentation incendiary shell;repesz-romboló gyújtógránát-töltény;고폭파편소이탄;High-explosive fragmentation incendiary shell;Proiectil puternic exploziv cu fragmentare incendiar;高爆破片燃燒榴彈;高\t爆\t破\t片\t燃\t烧\t弹;;
he_frag_i_tank/name/short;HEFI;HEF-I;HEF-I;HEF-I;HEF-I;HEF-I;ОФЗ;HEF-I;HEF-I;HEF-I;HEFI;HEF-I;HEF-I;HEF-I;ОФЗ;HEF-I;HEFI;HEF-I;HEF-I;PEF-I;HEFI;HEF-I;;
tphv_tank/name;High Velocity, Target Practice;High velocity target practice projectile;Projectile d’entraînement haute vélocité;Proiettile di pratica ad alta velocità;Hochgeschwindigkeits-Übungsprojektil;High velocity target practice projectile;Учебный высокоскоростной снаряд;Pocisk ćwiczebny o wysokiej prędkości;vysokorychlostní terčová;Yüksek hızlı hedef talim mermisi;高\t速\t训\t练\t弹;高速演習弾;Projéctil de treinamento de elevada velocidade;High velocity target practice projectile;Навчальний високошвидкісний снаряд;Trenažni projektil visoke brzine;nagy csőtorkolati sebességű gyakorlólőszer;고속훈련탄;Вучэбны высакахуткасны снарад;Proiectil de mare viteză de antrenament;高速訓練彈;高\t速\t训\t练\t弹;;
tphv_tank/name/short;HVTP;HVTP;HVTP;HVTP;HGÜP;HVTP;УВС;HVTP;HVTP;HVTP;HVTP;HVTP;HVTP;HVTP;НВС;HVTP;HVTP;HVTP;ВВ;MVA;HVTP;HVTP;;
tp_tank/name;Target Practice;Target practice projectile;Projectile d’entraînement;Proiettile d'addestramento;Übungsprojektil;Target practice projectile;Учебный снаряд;Pocisk ćwiczebny;terčová;Hedef talim mermisi;训\t练\t弹;演習弾;Projéctil de treinamento;Target practice projectile;Навчальний снаряд;Trenažni projektil;gyakorlólőszer;훈련탄;Вучэбны снарад;Proiectil de antrenament;訓練彈;训\t练\t弹;;
tp_tank/name/short;TP;HE;HE;HE;HE;HE;УС;Odłamkowo-burzący;HE;HE;HE;HE;HE;HE;НС;Eksplozivna;HE;HE;ВС;PE;HE;HE;;
aam/name;Air-to-Air Missile;Air-to-Air Missile;Missile air-air;Missili aria-aria;Luft-zu-Luft Rakete;Misil aire-aire;Управляемая ракета воздух-воздух;Pocisk powietrze-powietrze;Air-to-Air Missile;Air-to-Air Missile;空\t对\t空\t导\t弹;Air-to-Air Missile;Míssil Ar-Ar;Air-to-Air Missile;Керована ракета повітря-повітря;Air-to-Air Missile;levegő-levegő rakéta;공대공 미사일;Air-to-Air Missile;Rachetă aer-aer;空對空導彈;空\t对\t空\t导\t弹;;
aam/name/short;AAM;AAM;AAM;AAM;AAM;AAM;УРВВ;AAM;AAM;AAM;AAM;AAM;AAM;AAM;КРПП;AAM;AAM;AAM;AAM;RAA;AAM;空\t对\t空\t导\t弹;;
agm/name;Air-to-Ground Missile;Air-to-Ground Missile;Missile Air-sol;Missili aria-terra;Luft-zu-Boden Rakete;Misil aire-tierra;Управляемая ракета воздух-поверхность;Pocisk powietrze-ziemia;Air-to-Ground Missile;Air-to-Ground Missile;空\t对\t地\t导\t弹;Air-to-Ground Missile;Míssil Ar-Terra;Air-to-Ground Missile;Керована ракета повітря-земля;Air-to-Ground Missile;levegő-föld rakéta;공대지 미사일;Air-to-Ground Missile;Rachetă aer-sol;空對地導彈;空\t对\t地\t导\t弹;;
agm/name/short;AGM;AGM;AGM;AGM;AGM;AGM;УРВП;AGM;AGM;AGM;AGM;AGM;AGM;AGM;КРПП;AGM;AGM;AGM;AGM;RAS;AGM;空\t对\t地\t导\t弹;;
us_2_75_in_ffar_mighty_mouse_rockets/name;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;Mighty Mouse;;
us_2_75_in_ffar_mighty_mouse_rockets/name/short;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;FFAR;;
weapons/us_2_75_in_ffar_mighty_mouse_rockets;Rocket Motor, 2.75-inch FFAR Mk. 4 RKT;;;;;;;;;;;;;;;;;;;;;;;
weapons/us_2_75_in_ffar_mighty_mouse_rockets/short;2.75-inch FFAR Mk. 4;;;;;;;;;;;;;;;;;;;;;;;
flare/name;Flares (countermeasure);Flares (countermeasure);Fusées éclairantes (contre-mesures);Flares (contromisura);Flares (Gegenmaßnahme);Bengalas (contramedida);Ложные тепловые цели;Flary;Flares (countermeasure);Flares (countermeasure);热\t焰\t弹\t（\t对\t抗\t措\t施\t）;フレア（対抗手段）;Flares (countermeasure);Flares (countermeasure);Хибні теплові цілі;Flares (countermeasure);infracsapda;플레어 (기만책);Flares (countermeasure);Contramăsuri;熱焰彈（紅外對抗措施）;热\t焰\t弹\t（\t红\t外\t对\t抗\t措\t施\t）;;
flare/name/short;Flares;Flares;F;F;F;F;ЛТЦ;F;F;F;F;F;F;Flares;ХТЦ;F;F;F;F;CM;F;F;;
flare_bullet_jet/name;Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Ложные тепловые цели;Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);Flares (countermeasure);;
flare_bullet_jet/name/short;Flares;Flares;Flares;Flares;Flares;Flares;ЛТЦ;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;Flares;;
chaff_bullet_jet/name;Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Дипольные отражатели;Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);Chaff (countermeasure);;
chaff_bullet_jet/name/short;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;ДО;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;Chaff;;
128mm_sprgr;Spr.Gr.;Sprgr. L/5;Sprgr. L/5;Sprgr. L/5;Sprgr. L/4,4;Sprgr L/4,5;Sprgr. L/5;Sprgr. L/4,5;Sprgr L/4,5;Sprgr. L/4,5;SprGr. L/5;Sprgr. L/4,5;Sprgr. L/5;Sprgr. L/5;Sprgr. L/5;Sprgr L/4,5;Sprgr. L/4,5;Sprgr. L/5;Sprgr. L/4,5;Sprgr. L/4,5;SprGr. L/5;SprGr. L/4.5;;
128mm_pzrg_39_43;Pz.Gr.;PzGr;PzGr;PzGr 39/43;Pzgr.;PzGr 39/43;PzGr;Pzgr. 39/43;Pzgr 39/43;PzGr;PzGr.;PzGr;PzGr;PzGr;PzGr 39/43;PzGr 39/43;Pzgr. 39/43;PzGr.;PzGr;PzGr;PzGr. 39/43;PzGr.;;
128mm_pzrg_40_43;Pz.Gr. 43;PzGr 43;PzGr 40/43;PzGr 40/43;Pzgr. 43;PzGr 40/43;PzGr 43;Pzgr. 43;Pzgr 40/43;PzGr 43;PzGr. 43;PzGr 43;PzGr 43;PzGr 43;PzGr 40/43;PzGr 43;Pzgr. 40/43;PzGr. 43;PzGr 43;PzGr 43;PzGr. 43;PzGr. 43;;
105mm_sprgr;Spr.Gr. L/4,4;Sprgr. L/4.4;Sprgr L/4.4;Sprgr. L/4,4;Sprgr. L/4,4;Sprgr L/4,4;Sprgr. L/4,4;Sprgr. L/4,4;Sprgr L/4,4;Sprgr. L/4,4;SprGr. L/4.4;Sprgr. L/4,4;Sprgr. L/4,4;Sprgr. L/4.4;Sprgr L/4,4;Sprgr L/4,4;Sprgr. L/4,4;SprGr. L/4,4;Sprgr. L/4,4;Sprgr. L/4,4;SprGr. L/4.4;SprGr. L/4.4;;
105mm_pzrg_40;Pz.Gr. 40;PzGr 40;PzGr 40;PzGr 40;Pzgr. 40;PzGr 40;PzGr 40;Pzgr. 40;Pzgr 40;PzGr 40;PzGr. 40;PzGr 40;PzGr 40;PzGr 40;PzGr 40;PzGr 40;Pzgr. 40;PzGr. 40;PzGr 40;PzGr 40;PzGr. 40;PzGr. 40;;
105mm_pzrg;Pz.Gr.;PzGr;PzGr;PzGr;Pzgr.;PzGr;PzGr;Pzgr.;Pzgr;PzGr;PzGr.;PzGr;PzGr;PzGr;PzGr;PzGr;Pzgr.;PzGr;PzGr;PzGr;PzGr.;PzGr.;;
105mm_pzrg_39;Pz.Gr. rot;PzGr.Rot;PzGr.rot;PzGr.Rot;Pzgr. 39;PzGr 39;PzGr.Rot;Pzgr. 39;Pzgr rot;PzGr 39;PzGr. rot;PzGr 39;PzGr.Rot;PzGr.Rot;PzGr 39;PzGr 39;Pzgr. rot;PzGr.Rot;PzGr 39;PzGr.Rot;PzGr. rot;PzGr. 39;;
105mm_fhgr;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;FHGr;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;F.H.Gr.;;
105mm_grhl_39_a;Gr. 38 HL/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr. 39 rot Hl/a;Gr 39 rot HI/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr. 39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;Gr.39 rot Hl/A;;
